time	vel
4.696500315179039e-02	5.635869533944612e-03
4.770181989904922e-02	5.816596743905195e-03
4.843863664630804e-02	5.997323953865805e-03
4.917595730325586e-02	6.162707113796267e-03
4.991277405051467e-02	6.343434323756850e-03
5.064908688808449e-02	6.539505583747565e-03
5.138590363534330e-02	6.720232793708147e-03
5.212272038260213e-02	6.900960003668744e-03
5.285953712986095e-02	7.081687213629340e-03
5.359635387711977e-02	7.262414423589922e-03
5.433216280500057e-02	7.473829733610729e-03
5.506897955225940e-02	7.654556943571325e-03
5.580579629951821e-02	7.835284153531921e-03
5.654261304677703e-02	8.016011363492503e-03
5.727842197465785e-02	8.227426673513324e-03
5.801523872191666e-02	8.408153883473934e-03
5.875205546917549e-02	8.588881093434517e-03
5.948887221643430e-02	8.769608303395099e-03
6.022543700884861e-02	8.958007538370741e-03
6.096149789157394e-02	9.161750823376516e-03
6.169831463883275e-02	9.342478033337098e-03
6.243513138609157e-02	9.523205243297680e-03
6.317245204303940e-02	9.688588403228157e-03
6.391002465483171e-02	9.846299538143588e-03
6.464734531177953e-02	1.001168269807408e-02
6.538516987841635e-02	1.016172180797442e-02
6.612223858051967e-02	1.033477699291996e-02
6.685930728262300e-02	1.050783217786551e-02
6.759788771379333e-02	1.063485521272069e-02
6.833596423527465e-02	1.077722229760601e-02
6.907454466644497e-02	1.090424533246119e-02
6.981312509761529e-02	1.103126836731640e-02
7.055195748363012e-02	1.115061937715653e-02
7.129104182448945e-02	1.126229836198160e-02
7.202987421050427e-02	1.138164937182175e-02
7.276946246105261e-02	1.147798430661673e-02
7.350955462128993e-02	1.155897519138159e-02
7.424989873637176e-02	1.163229405113138e-02
7.499024285145361e-02	1.170561291088117e-02
7.573134283106894e-02	1.175591569558582e-02
7.647244281068427e-02	1.180621848029044e-02
7.721404669998862e-02	1.184117721496497e-02
7.795590254413745e-02	1.186846392462441e-02
7.869801034313079e-02	1.188807860926883e-02
7.944037009696864e-02	1.190002126889818e-02
8.018373767018448e-02	1.188127582846729e-02
8.092660133371132e-02	1.187787443806652e-02
8.166946499723816e-02	1.187447304766577e-02
8.241333648014301e-02	1.184038355720479e-02
8.315720796304786e-02	1.180629406674379e-02
8.390158335564170e-02	1.175686052625267e-02
8.464671461276907e-02	1.168441091071641e-02
8.539159391505191e-02	1.161963332019521e-02
8.613672517217927e-02	1.154718370465893e-02
8.688261229384012e-02	1.145171801407749e-02
8.762900332518997e-02	1.134090827346594e-02
8.837438653716183e-02	1.126078663291462e-02
8.912102952335620e-02	1.114230486728800e-02
8.986767250955055e-02	1.102382310166139e-02
9.061507136027841e-02	1.088232526098962e-02
9.136171434647276e-02	1.076384349536301e-02
9.210936515204513e-02	1.061467362967615e-02
9.285651204792848e-02	1.048084781401944e-02
9.360391089865636e-02	1.033934997334765e-02
9.435181365907322e-02	1.018250808264577e-02
9.509971641949008e-02	1.002566619194387e-02
9.584761917990695e-02	9.868824301241988e-03
9.659577389516831e-02	9.704310385525036e-03
9.734392861042966e-02	9.539796469808084e-03
9.809233528053556e-02	9.367610529076073e-03
9.883973413126342e-02	9.226112688404287e-03
9.958788884652477e-02	9.061598772687335e-03
1.003362955166306e-01	8.889412831955351e-03
1.010849541415810e-01	8.709554866208266e-03
1.018331088568424e-01	8.545040950491314e-03
1.025812635721037e-01	8.380527034774363e-03
1.033291663325206e-01	8.223685144072498e-03
1.040770690929374e-01	8.066843253370592e-03
1.048254757630433e-01	7.894657312638595e-03
1.055728746137712e-01	7.753159471966808e-03
1.063205254193435e-01	7.603989606279976e-03
1.070679242700714e-01	7.462491765608190e-03
1.078153231207993e-01	7.320993924936403e-03
1.085624700166826e-01	7.187168109279690e-03
1.093098688674105e-01	7.045670268607918e-03
1.100565118536049e-01	6.927188502981310e-03
1.108029028849547e-01	6.816378762369749e-03
1.115490419614601e-01	6.713241046773247e-03
1.122951810379654e-01	6.610103331176745e-03
1.130415720693153e-01	6.499293590565211e-03
1.137879631006651e-01	6.388483849953649e-03
1.145333463126370e-01	6.308362209402313e-03
1.152787295246088e-01	6.228240568850990e-03
1.160233568720472e-01	6.171135003344833e-03
1.167684881291745e-01	6.098685387808556e-03
1.175133674314574e-01	6.033907797287325e-03
1.182577428240512e-01	5.984474256796241e-03
1.190021182166451e-01	5.935040716305129e-03
1.197459896995500e-01	5.900951225844150e-03
1.204901131372993e-01	5.859189710368085e-03
1.212332287556706e-01	5.848116294952285e-03
1.219773521934200e-01	5.806354779476233e-03
1.227204678117913e-01	5.795281364060420e-03
1.234633314753182e-01	5.791879973659653e-03
1.242061951388450e-01	5.788478583258899e-03
1.249490588023719e-01	5.785077192858132e-03
1.256916705110542e-01	5.789347827472410e-03
1.264332744003586e-01	5.824306562146928e-03
1.271758861090408e-01	5.828577196761220e-03
1.279174899983452e-01	5.863535931435751e-03
1.286593458424941e-01	5.890822641095195e-03
1.294006977769539e-01	5.933453400784772e-03
1.301423016662582e-01	5.968412135459303e-03
1.308836536007181e-01	6.011042895148880e-03
1.316255094448669e-01	6.038329604808323e-03
1.323668613793267e-01	6.080960364497900e-03
1.331079613589421e-01	6.131263149202551e-03
1.338488093837129e-01	6.189237958922220e-03
1.345904132730172e-01	6.224196693596751e-03
1.353315132526326e-01	6.274499478301374e-03
1.360723612774034e-01	6.332474288021056e-03
1.368132093021743e-01	6.390449097740766e-03
1.375545612366341e-01	6.433079857430329e-03
1.382956612162494e-01	6.483382642134952e-03
1.390365092410203e-01	6.541357451854649e-03
1.397771053109466e-01	6.607004286589405e-03
1.405189611550954e-01	6.634290996248848e-03
1.412595572250218e-01	6.699937830983591e-03
1.420009091594816e-01	6.742568590673167e-03
1.427422610939414e-01	6.785199350362744e-03
1.434841169380903e-01	6.812486060022202e-03
1.442249649628611e-01	6.870460869741885e-03
1.449660649424764e-01	6.920763654446507e-03
1.457074168769363e-01	6.963394414136098e-03
1.464497766307741e-01	6.975337073765450e-03
1.471913805200785e-01	7.010295808439967e-03
1.479327324545383e-01	7.052926568129544e-03
1.486753441632206e-01	7.057197202743837e-03
1.494166960976805e-01	7.099827962433414e-03
1.501582999869848e-01	7.134786697107931e-03
1.509009116956672e-01	7.139057331722209e-03
1.516437753591940e-01	7.135655941321456e-03
1.523863870678764e-01	7.139926575935748e-03
1.531279909571807e-01	7.174885310610266e-03
1.538708546207075e-01	7.171483920209498e-03
1.546137182842344e-01	7.168082529808745e-03
1.553565819477612e-01	7.164681139407977e-03
1.561004534306661e-01	7.130591648946985e-03
1.568438210038819e-01	7.111846208516098e-03
1.575866846674088e-01	7.108444818115345e-03
1.583295483309356e-01	7.105043427714577e-03
1.590739237235295e-01	7.055609887223480e-03
1.596310714711746e-01	7.053058844422908e-03
