time	vel
1.984474409655059e-02	3.510561719776108e-02
2.008924225857905e-02	3.567946312346053e-02
2.030595243301971e-02	3.627870817926293e-02
2.063692079926952e-02	3.694635283807794e-02
2.098148052917118e-02	3.766496108763100e-02
2.119331176586736e-02	3.827329516997208e-02
2.153856084881985e-02	3.886292795535387e-02
2.170423657658010e-02	3.945277097265250e-02
2.200181699988648e-02	4.008245138092160e-02
2.234061741344863e-02	4.071195737456343e-02
2.273146190598325e-02	4.135992951687237e-02
2.307965579304516e-02	4.197840378533640e-02
2.342238053572194e-02	4.253094932467484e-02
2.376667501004456e-02	4.305271068229193e-02
2.411901747359907e-02	4.358982675620669e-02
2.456874559013447e-02	4.412213396968259e-02
2.495109204140778e-02	4.467698505237587e-02
2.551169335634540e-02	4.519975474455712e-02
2.610197350030374e-02	4.574663616887345e-02
2.666322232954526e-02	4.625670738609466e-02
2.741019657468468e-02	4.676137611023475e-02
2.813331961953858e-02	4.712764682759923e-02
2.885918969477272e-02	4.744004522695136e-02
2.958584463582977e-02	4.773705153544282e-02
3.031563904017852e-02	4.797248948049158e-02
3.104739560908459e-02	4.816944719838866e-02
3.178268407419381e-02	4.829714050741270e-02
3.252268173424057e-02	4.833248127127268e-02
3.326817345504780e-02	4.826007739910795e-02
3.401798193788111e-02	4.810301702720951e-02
3.477014501818319e-02	4.789978038272905e-02
3.552583999468843e-02	4.762727932937555e-02
3.628192740410514e-02	4.734708223059171e-02
3.703997697807916e-02	4.702840490465619e-02
3.779724168623025e-02	4.672511966958134e-02
3.855725342476157e-02	4.636796211649412e-02
3.932079705949605e-02	4.594154015453387e-02
4.004124159400187e-02	4.549441579922056e-02
4.079017488915170e-02	4.500814937553582e-02
4.118352347740706e-02	4.456790505436074e-02
4.181712821479081e-02	4.426514306316784e-02
4.217321124919186e-02	4.386297874986571e-02
4.278849123833849e-02	4.340003125039849e-02
4.343151436559732e-02	4.291256416887748e-02
4.410705155056298e-02	4.233850260327518e-02
4.472696530598363e-02	4.192637839364545e-02
4.517572168388115e-02	4.143863411744890e-02
4.581069993645501e-02	4.110893596724981e-02
4.620404852471037e-02	4.066869164607474e-02
4.683765326209410e-02	4.036592965488185e-02
4.721207474873873e-02	3.995049737171599e-02
4.781017988036974e-02	3.965118318395951e-02
4.822733450798035e-02	3.917703779823653e-02
4.883950150748406e-02	3.868854712087147e-02
4.948770474917419e-02	3.809949223967003e-02
5.013425977263618e-02	3.754276074927600e-02
5.081050333684248e-02	3.695484630189907e-02
5.148248920215782e-02	3.656063852340574e-02
5.183857223655890e-02	3.615847421010360e-02
5.256872169925611e-02	3.586739488439397e-02
5.318073172559525e-02	3.538198262520105e-02
5.397254143086919e-02	3.500737815892509e-02
5.473530019978076e-02	3.459634828782553e-02
5.549688166995792e-02	3.420840655301698e-02
5.625885557304657e-02	3.381276877277807e-02
5.702043704322372e-02	3.342482703796951e-02
5.778241094631237e-02	3.302918925773062e-02
5.854242268484368e-02	3.267203170464340e-02
5.930086469172915e-02	3.234565833327754e-02
6.005655966823439e-02	3.207315727992403e-02
6.081225464473965e-02	3.180065622657054e-02
6.156755718833343e-02	3.153585121864738e-02
6.232168243319282e-02	3.129413434701524e-02
6.307502281222929e-02	3.106780956624375e-02
6.382875562417722e-02	3.083378874004193e-02
6.458209600321370e-02	3.060746395927046e-02
6.533622124807308e-02	3.036574708763831e-02
6.608759946255224e-02	3.017790253401852e-02
6.683858524411994e-02	2.999775402582906e-02
6.758800129404180e-02	2.984838969936096e-02
6.833427788067195e-02	2.976059373633555e-02
6.907780743692188e-02	2.972667009132250e-02
6.982015969443740e-02	2.971583458260048e-02
7.055976492157270e-02	2.975887139189080e-02
7.129819284997363e-02	2.982499633747215e-02
7.203544347964015e-02	2.991420941934450e-02
7.276955464601499e-02	3.006499086465957e-02
7.350248851365543e-02	3.023886044626561e-02
7.423502994838442e-02	3.042042607330202e-02
7.496757138311341e-02	3.060199170033841e-02
7.570011281784240e-02	3.078355732737481e-02
7.643461641712869e-02	3.092664272725953e-02
7.716833515059207e-02	3.108512021800491e-02
7.790087658532105e-02	3.126668584504132e-02
7.863381045296150e-02	3.144055542664737e-02
7.936595945477903e-02	3.162981709911411e-02
8.009889332241947e-02	3.180368668072017e-02
8.083261205588285e-02	3.196216417146555e-02
8.156829295390353e-02	3.208216143505926e-02
8.230672088230445e-02	3.214828638064060e-02
8.304554124361682e-02	3.220671528079160e-02
8.378710863530943e-02	3.221127186293024e-02
8.452906845991350e-02	3.220813239963854e-02
8.527338288198635e-02	3.215881666376483e-02
8.601965946861651e-02	3.207102070073943e-02
8.676711335398105e-02	3.196013660142299e-02
8.751692183681437e-02	3.180307622952457e-02
8.826790761838206e-02	3.162292772133511e-02
8.901928583286123e-02	3.143508316771532e-02
8.977144891316330e-02	3.123184652323485e-02
9.052557415802270e-02	3.099012965160271e-02
9.128087670161647e-02	3.072532464367954e-02
9.203853384267903e-02	3.041434336317435e-02
9.279579855083012e-02	3.011105812809950e-02
9.355306325898122e-02	2.980777289302465e-02
9.430993553422083e-02	2.951218370338014e-02
9.506837754110631e-02	2.918581033201428e-02
9.582446495052302e-02	2.890561323323045e-02
9.658094479285118e-02	2.861772008901627e-02
9.733585490353350e-02	2.836061112652345e-02
9.808841041674704e-02	2.814967843661265e-02
9.883900376540328e-02	2.797722597385352e-02
9.958763494950221e-02	2.784325373824610e-02
1.003354812677782e-01	2.772467359349935e-02
1.010817578544084e-01	2.763687763047394e-02
1.018252874106583e-01	2.760295398546089e-02
1.025692093998197e-01	2.756133429501750e-02
1.033111692244237e-01	2.755819483172581e-02
1.040550912135851e-01	2.751657514128242e-02
1.047997980685695e-01	2.745956335997837e-02
1.055472519539340e-01	2.734867926066195e-02
1.062950982722100e-01	2.723009911591519e-02
1.070441218892204e-01	2.708843083487743e-02
1.077939303720537e-01	2.693137046297900e-02
1.085441312877985e-01	2.676661404565021e-02
1.092962943681005e-01	2.656337740116975e-02
1.100484574484026e-01	2.636014075668927e-02
1.108014053945277e-01	2.614151202134814e-02
1.115531760419183e-01	2.594597142229803e-02
1.123069088538662e-01	2.571195059609621e-02
1.130614265316370e-01	2.546253767903371e-02
1.138147669106735e-01	2.523621289826224e-02
1.145669299909756e-01	2.503297625378179e-02
1.153190930712777e-01	2.482973960930131e-02
1.160704712857568e-01	2.464189505568151e-02
1.168206722015016e-01	2.447713863835274e-02
1.175696958185120e-01	2.433547035731497e-02
1.183195043013453e-01	2.417840998541652e-02
1.190700976500016e-01	2.400595752265741e-02
1.198210834315692e-01	2.382580901446796e-02
1.205712843473140e-01	2.366105259713917e-02
1.213210928301473e-01	2.350399222524074e-02
1.220693315813348e-01	2.337771603506364e-02
1.228156081679650e-01	2.328992007203826e-02
1.235618847545951e-01	2.320212410901284e-02
1.243081613412253e-01	2.311432814598742e-02
1.250536530620325e-01	2.304192427382269e-02
1.257987523499283e-01	2.297721644708832e-02
1.265434592049126e-01	2.292020466578425e-02
1.272869887611625e-01	2.288628102077120e-02
1.280289485857666e-01	2.288314155747950e-02
1.287728705749280e-01	2.284152186703613e-02
1.295128682349747e-01	2.287686263089611e-02
1.302524734621100e-01	2.291989944018645e-02
1.309920786892453e-01	2.296293624947678e-02
1.317324687822035e-01	2.299058096790642e-02
1.324720740093389e-01	2.303361777719676e-02
1.332120716693856e-01	2.306895854105676e-02
1.339528541952553e-01	2.308890721405607e-02
1.346952064527708e-01	2.307807170533405e-02
1.354391284419322e-01	2.303645201489066e-02
1.361834428640051e-01	2.298713627901694e-02
1.369277572860779e-01	2.293782054314322e-02
1.376716792752393e-01	2.289620085269983e-02
1.384171709960465e-01	2.282379698053510e-02
1.391630551497652e-01	2.274369706294004e-02
1.399085468705724e-01	2.267129319077531e-02
1.406556083230255e-01	2.256810513688923e-02
1.414050243729474e-01	2.241874081042111e-02
1.421532631241348e-01	2.229246462024403e-02
1.429018943082338e-01	2.215849238463659e-02
1.436509179252442e-01	2.201682410359883e-02
1.444011188409889e-01	2.185206768627004e-02
1.451501424579993e-01	2.171039940523228e-02
1.459007358066556e-01	2.153794694247317e-02
1.466505442894889e-01	2.138088657057473e-02
1.474003527723222e-01	2.122382619867630e-02
1.481493763893326e-01	2.108215791763852e-02
1.488968302746971e-01	2.097127381832210e-02
1.496423219955043e-01	2.089886994615738e-02
1.503866364175772e-01	2.084955421028366e-02
1.511289886750927e-01	2.083871870156163e-02
1.518736955300770e-01	2.078170692025756e-02
1.526184023850614e-01	2.072469513895350e-02
1.533650714046030e-01	2.062920313049776e-02
1.541129177228789e-01	2.051062298575101e-02
1.548635110715352e-01	2.033817052299190e-02
1.556148892860144e-01	2.015032596937211e-02
1.563658750675820e-01	1.997017746118265e-02
1.571156835504154e-01	1.981311708928420e-02
1.578654920332487e-01	1.965605671738578e-02
1.586117686198788e-01	1.956826075436036e-02
