time	vel
1.389805015583316e-02	4.592203656463054e-02
1.402395306619437e-02	4.667230179028627e-02
1.414985597655558e-02	4.742256701594201e-02
1.427579953572555e-02	4.818599229343679e-02
1.440170244608676e-02	4.893625751909254e-02
1.452764600525673e-02	4.969968279658732e-02
1.465354891561794e-02	5.044994802224306e-02
1.477953312359669e-02	5.122653335157687e-02
1.490543603395789e-02	5.197679857723261e-02
1.503137959312786e-02	5.274022385472740e-02
1.515734347670223e-02	5.351022915814169e-02
1.528328703587221e-02	5.427365443563648e-02
1.540931189265972e-02	5.506339981680931e-02
1.553525545182970e-02	5.582682509430410e-02
1.566132095742598e-02	5.662973052731599e-02
1.578726451659596e-02	5.739315580481077e-02
1.591333002219224e-02	5.819606123782266e-02
1.603933455457537e-02	5.897922659307599e-02
1.616537973576727e-02	5.977555200016835e-02
1.629713381632409e-02	6.051485729075970e-02
1.639745055983223e-02	6.131718474852190e-02
1.654351527934297e-02	6.216452822144546e-02
1.667528968430417e-02	6.291041353795632e-02
1.677555307625080e-02	6.369546842767979e-02
1.692163049851428e-02	6.454692441680306e-02
1.704759438208864e-02	6.531692972021735e-02
1.717357859006739e-02	6.609351504955116e-02
1.729950182483298e-02	6.685036030112643e-02
1.742540473519418e-02	6.760062552678217e-02
1.755132796995978e-02	6.835747077835744e-02
1.767725120472537e-02	6.911431602993269e-02
1.780319476389534e-02	6.987774130742747e-02
1.792909767425656e-02	7.062800653308321e-02
1.805493961140461e-02	7.135853168098041e-02
1.819196589891548e-02	7.213759722278677e-02
1.829232413808256e-02	7.295335890013466e-02
1.841813897602477e-02	7.367511068013916e-02
1.856419579160047e-02	7.428173571835722e-02
1.864879160831711e-02	7.499576337784537e-02
1.879243772370609e-02	7.577456237355674e-02
1.892135090418337e-02	7.654676440634495e-02
1.904714203032046e-02	7.726083948944334e-02
1.917283830923709e-02	7.794420778491731e-02
1.933103443989830e-02	7.867038351027619e-02
1.944508935163684e-02	7.939541175363754e-02
1.957073820694324e-02	8.006342665529931e-02
1.969636335044453e-02	8.072376486005498e-02
1.982201220575092e-02	8.139177976171674e-02
1.994763734925221e-02	8.205211796647241e-02
2.007326249275350e-02	8.271245617122806e-02
2.019876907722920e-02	8.333441089145320e-02
2.032429937351002e-02	8.396404230858445e-02
2.044982966979085e-02	8.459367372571569e-02
2.057528883065633e-02	8.520027505212863e-02
2.070077170332691e-02	8.581455307544766e-02
2.082627828780263e-02	8.643650779567280e-02
2.091060378994095e-02	8.764352166736356e-02
2.103598233066904e-02	8.822402222429573e-02
2.116136087139711e-02	8.899084224188955e-02
2.131477835820964e-02	9.000127388726717e-02
2.158395147657316e-02	9.069039377746946e-02
2.170451612566607e-02	9.155047430056580e-02
2.212714404870685e-02	9.224156756340629e-02
2.228860111713819e-02	9.307083374890501e-02
2.253856503871326e-02	9.397504935126019e-02
2.278842225716529e-02	9.484471981753789e-02
2.303833282717884e-02	9.573166285185432e-02
2.335016440507069e-02	9.666013118487907e-02
2.360005363445964e-02	9.754016519198000e-02
2.384959074354262e-02	9.830620025002529e-02
2.405477153375656e-02	9.900144921842480e-02
2.428664588857912e-02	9.976499644234589e-02
2.455657994887904e-02	1.004660774562411e-01
2.480567246161611e-02	1.010881744472969e-01
2.505474126254806e-02	1.017025947414466e-01
2.535388036281507e-02	1.023324260152210e-01
2.559407417383242e-02	1.029314827533563e-01
2.586951727685413e-02	1.035108400625419e-01
2.611853865417586e-02	1.041099069628794e-01
2.648538512024948e-02	1.047493206287543e-01
2.685829277536403e-02	1.054457679607332e-01
2.714880981163766e-02	1.061421204454916e-01
2.758338199193851e-02	1.067970568046444e-01
2.807086706535433e-02	1.074350557367183e-01
2.848313236499289e-02	1.080129255535579e-01
2.909997665231102e-02	1.085715899630498e-01
2.981529714408263e-02	1.091851512431688e-01
3.055771376224518e-02	1.094777193505849e-01
3.129934789083891e-02	1.095169564600996e-01
3.204024695347409e-02	1.093182159655250e-01
3.271851128289698e-02	1.088468815953684e-01
3.308791749478949e-02	1.084097366842125e-01
3.365198238337597e-02	1.081192209182142e-01
3.404328983469326e-02	1.076278161987278e-01
3.460810108057410e-02	1.071026145353003e-01
3.512118107162822e-02	1.065005866232990e-01
3.561365748002083e-02	1.058966158252660e-01
3.610608053685193e-02	1.052753724591943e-01
3.658975986554673e-02	1.046812615378385e-01
3.697642488416250e-02	1.041158264456564e-01
3.745144686343965e-02	1.035768130791743e-01
3.783811188205542e-02	1.030113779869922e-01
3.832175310249199e-02	1.024049295170373e-01
3.881408724005392e-02	1.017548985375677e-01
3.929767510892899e-02	1.011311774995740e-01
3.968425882992721e-02	1.005394223037138e-01
4.015901659194736e-02	9.991486860027801e-02
4.053687436866314e-02	9.935600337181326e-02
4.090599603889426e-02	9.882673809778414e-02
4.127504657371003e-02	9.827444273303670e-02
4.158231837147820e-02	9.772668225101758e-02
4.200420829281309e-02	9.713365169878230e-02
4.238170023024994e-02	9.645634600376621e-02
4.262709370138901e-02	9.588087827746977e-02
4.299578855912806e-02	9.521343245913078e-02
4.339101692679120e-02	9.456246719219714e-02
4.360117126812811e-02	9.400998890781025e-02
4.395823492089126e-02	9.338749305031836e-02
4.433204955255146e-02	9.271045728879801e-02
4.459289719267449e-02	9.213692652058193e-02
4.482951052111940e-02	9.157680202589552e-02
4.519169140725318e-02	9.094389372198233e-02
4.544347690357121e-02	9.029440832574297e-02
4.580563746530060e-02	8.965491999591027e-02
4.605742296161865e-02	8.900543459967089e-02
4.641958352334802e-02	8.836594626983821e-02
4.668038966781210e-02	8.777898128203646e-02
4.692597283339209e-02	8.726492713098885e-02
4.717160342258231e-02	8.676622637375345e-02
4.741718658816230e-02	8.625217222270584e-02
4.766281717735252e-02	8.575347146547045e-02
4.790840034293252e-02	8.523941731442283e-02
4.814505093278547e-02	8.469135620058887e-02
4.850198586432086e-02	8.402718684560670e-02
4.887575900032212e-02	8.333671686450067e-02
4.913664813610409e-02	8.277662031587027e-02
4.937341051018117e-02	8.226474934459364e-02
4.973051029521880e-02	8.165395131095868e-02
5.009914982541257e-02	8.096859319983878e-02
5.046775773986620e-02	8.027299949284407e-02
5.083625499922928e-02	7.954158120028754e-02
5.125206295546542e-02	7.888479073323057e-02
5.160321446481982e-02	7.825351473304451e-02
5.197189916035667e-02	7.758277890174577e-02
5.239358312772713e-02	7.692307075352603e-02
5.281519934708298e-02	7.624142918557456e-02
5.319267096011544e-02	7.555754346463894e-02
5.349987162246826e-02	7.498675289190151e-02
5.392176154380315e-02	7.439372233966624e-02
5.423768815043843e-02	7.379004179953340e-02
5.465961872058210e-02	7.321017129913715e-02
5.503735455087157e-02	7.261182591515528e-02
5.540649993290780e-02	7.209023733803227e-02
5.577571645035938e-02	7.159167885162757e-02
5.615365891209342e-02	7.106023039782745e-02
5.662855894494426e-02	7.048173687582826e-02
5.701526461236879e-02	6.992946183548521e-02
5.749909637409649e-02	6.938470110852572e-02
5.801231665999752e-02	6.882809365321887e-02
5.860783074153528e-02	6.824023453276590e-02
5.922393931620921e-02	6.765137556453055e-02
5.984019016171385e-02	6.710857677773183e-02
6.045646946138464e-02	6.657499002722042e-02
6.107267762564006e-02	6.601837318599070e-02
6.168885733572935e-02	6.545254430847366e-02
6.230507972706785e-02	6.490053348538763e-02
6.292127366424020e-02	6.433931062601425e-02
6.353746760141257e-02	6.377808776664087e-02
6.413320299313138e-02	6.326187781731152e-02
6.489378285401230e-02	6.276632875417271e-02
6.513988767930484e-02	6.242116193505940e-02
6.581857882121982e-02	6.208800810921267e-02
6.618854226053253e-02	6.183126557535026e-02
6.686752980001144e-02	6.159407046082983e-02
6.760814432098522e-02	6.130320960338202e-02
6.834897224820505e-02	6.108143901808914e-02
6.908998986986579e-02	6.092108200804510e-02
6.983107862694189e-02	6.078375508871937e-02
7.057214367221286e-02	6.063875147248755e-02
7.131309015845826e-02	6.045536437172520e-02
7.205398922109343e-02	6.025662387715064e-02
7.279467487748256e-02	5.998879311042114e-02
7.353512341582052e-02	5.964419537463060e-02
7.427540597152270e-02	5.924586076049733e-02
7.497145584848250e-02	5.881676854772869e-02
7.561139230320353e-02	5.832108060115991e-02
7.636344720557869e-02	5.792349065062062e-02
7.675062033430408e-02	5.752255620642649e-02
7.748233276615740e-02	5.720755842507159e-02
7.786061735536526e-02	5.678687374091670e-02
7.858344124770104e-02	5.645212571960107e-02
7.902377793719548e-02	5.611540750133537e-02
7.970254021452579e-02	5.580528376620696e-02
8.023280731232103e-02	5.543280806114226e-02
8.093619429926367e-02	5.509277366224619e-02
8.164982478601616e-02	5.463957501217701e-02
8.237238446109493e-02	5.421928665390763e-02
8.303314778464231e-02	5.379783048923631e-02
8.374229674022800e-02	5.332269333833432e-02
8.417347813239735e-02	5.287986203991422e-02
8.475897832343809e-02	5.238423937138037e-02
8.535465206446362e-02	5.184807001009514e-02
8.588843641335096e-02	5.128061094597643e-02
8.646340026378871e-02	5.070808150753053e-02
8.697648618279409e-02	5.010797276975576e-02
8.746905151045589e-02	4.953278958512071e-02
8.796145678343316e-02	4.890578869636944e-02
8.844515389598180e-02	4.831743529769317e-02
8.883183923900195e-02	4.775858023143059e-02
8.930682056947033e-02	4.720640681310947e-02
8.968478335560875e-02	4.668153838522889e-02
9.006271904254134e-02	4.614789658945562e-02
9.054639329013504e-02	4.555214066161987e-02
9.103874521155080e-02	4.490786720482987e-02
9.153118605223574e-02	4.429238136143776e-02
9.202371581218985e-02	4.370568313144356e-02
9.251635227526699e-02	4.315353003752681e-02
9.300898873834412e-02	4.260137694361008e-02
9.350166076912894e-02	4.206073889505249e-02
9.399431501605991e-02	4.151434332381532e-02
9.450758272557118e-02	4.097308926232067e-02
9.510322010849553e-02	4.042514896577944e-02
9.571947095400016e-02	3.988235017898072e-02
9.633572179950479e-02	3.933955139218198e-02
9.698019227983912e-02	3.883949528972239e-02
9.763062110567521e-02	3.844978072510555e-02
9.796469164684470e-02	3.800437013274152e-02
9.858282576397742e-02	3.755165973029585e-02
9.918033492189707e-02	3.717668925078478e-02
9.957171096807917e-02	3.670749211877675e-02
1.001572253862030e-01	3.621647546838655e-02
1.007733624150431e-01	3.563682853643851e-02
1.013894283084678e-01	3.503415151377218e-02
1.019849898136158e-01	3.446164578713141e-02
1.025187583546331e-01	3.388906892507527e-02
1.030938328601613e-01	3.335236407219121e-02
1.036276172090487e-01	3.278490500807248e-02
1.042232830461392e-01	3.224617674781857e-02
1.048395338916438e-01	3.170337796101984e-02
1.054840043719781e-01	3.120332185856024e-02
1.061344331978142e-01	3.081360729394340e-02
1.065038394097067e-01	3.037646238278753e-02
1.071827913814779e-01	3.012775222290795e-02
1.078433683979852e-01	2.964597915397439e-02
1.085397705646209e-01	2.933094072381072e-02
1.092800294085180e-01	2.892492941277133e-02
1.100203830996355e-01	2.854962488935639e-02
1.107608790615837e-01	2.822038054737805e-02
1.115015647179728e-01	2.795254978064855e-02
1.122424163569978e-01	2.773845589226180e-02
1.129833865550483e-01	2.756274548840555e-02
1.137245464475397e-01	2.744844865979812e-02
1.144657774754465e-01	2.735718192190903e-02
1.152070085033533e-01	2.726591518401994e-02
1.159481921076499e-01	2.715929505231862e-02
1.166892334411157e-01	2.700661473918070e-02
1.174301087919458e-01	2.680019754770004e-02
1.181706996011144e-01	2.650165999334612e-02
1.189110532922319e-01	2.612635546993115e-02
1.196513595597392e-01	2.573569755270400e-02
1.203916421154414e-01	2.533736293857071e-02
1.211320906537794e-01	2.499276520278018e-02
1.218728000219736e-01	2.473261113295680e-02
1.226138650672446e-01	2.458760751672495e-02
1.233553095013974e-01	2.456543105099078e-02
1.240970147654065e-01	2.462769825122378e-02
1.248389097238565e-01	2.475137902670560e-02
1.255808521059167e-01	2.489041319599963e-02
1.263227707761719e-01	2.502177066838757e-02
1.270646420228168e-01	2.513777474696328e-02
1.278064421340463e-01	2.523074873482069e-02
1.285480288390299e-01	2.525463245052316e-02
1.292894021377674e-01	2.520942589407069e-02
1.300306568774792e-01	2.512583585308768e-02
1.307717930581656e-01	2.500386232757418e-02
1.315128343916314e-01	2.485118201443623e-02
1.322539468605126e-01	2.472153179201664e-02
1.329950119057836e-01	2.457652817578478e-02
1.337361480864699e-01	2.445455465027127e-02
1.344773554025716e-01	2.435561121547608e-02
1.352186101422835e-01	2.427202117449308e-02
1.359598648819954e-01	2.418843113351009e-02
1.367010721980970e-01	2.408948769871488e-02
1.374420898197578e-01	2.392913068867085e-02
1.381829414587827e-01	2.371503680028408e-02
1.389236034033667e-01	2.343952933664849e-02
1.396640756535098e-01	2.310260829776403e-02
1.404044056328222e-01	2.271962707744297e-02
1.409346490188124e-01	2.233947467547218e-02
1.416380360057550e-01	2.199944027657610e-02
1.423783659850674e-01	2.161645905625503e-02
1.431189330824310e-01	2.131024480499501e-02
1.438596898742354e-01	2.106544412898383e-02
1.446007074958962e-01	2.090508711893979e-02
1.453419148119978e-01	2.080614368414459e-02
1.460831221280995e-01	2.070720024934938e-02
1.468241634615653e-01	2.055451993621145e-02
1.475651099478107e-01	2.037113283544910e-02
1.483057956041999e-01	2.010330206871960e-02
1.490463152779532e-01	1.978173442364738e-02
1.497866926808759e-01	1.941410659713852e-02
1.505270700837985e-01	1.904647877062966e-02
1.512674474867211e-01	1.867885094412081e-02
1.520079197368642e-01	1.834192990523639e-02
1.527485105460328e-01	1.804339235088247e-02
1.534892199142271e-01	1.778323828105906e-02
1.542300004178367e-01	1.754611430195399e-02
1.549708046332514e-01	1.731666701975502e-02
1.557114665778354e-01	1.704115955611940e-02
1.564521048106143e-01	1.675797539557770e-02
1.571926481961727e-01	1.644408444741158e-02
1.579330255990954e-01	1.607645662090273e-02
1.586734030020180e-01	1.570882879439388e-02
1.594138989639662e-01	1.537958445241555e-02
1.598460466121940e-01	1.524957855291918e-02
